2.349169619999999981e+01;-2.176018940000000157e+01;-3.390457899999999913e+00;-2.575733300000000003e+00;1.381950000000000123e-01;5.077097199999999866e+00;1.436147099999999899e+00
2.399151949999999900e+01;-2.147838279999999855e+01;-3.802885799999999872e+00;-2.509501900000000063e+00;1.278674999999999951e-01;5.216565499999999744e+00;1.518697299999999917e+00
2.449134289999999936e+01;-2.117055660000000117e+01;-4.196685800000000022e+00;-2.447318999999999800e+00;1.209453999999999946e-01;5.360104100000000038e+00;1.523355100000000073e+00
2.499116619999999855e+01;-2.083965320000000077e+01;-4.570990799999999687e+00;-2.388576200000000149e+00;1.139225999999999989e-01;5.500321200000000132e+00;1.551547800000000032e+00
2.549098950000000130e+01;-2.048787370000000152e+01;-4.926006000000000107e+00;-2.333634899999999845e+00;1.059300999999999993e-01;5.639550700000000028e+00;1.628955600000000059e+00
2.599081280000000049e+01;-2.011786559999999824e+01;-5.261840099999999687e+00;-2.282625400000000138e+00;9.847820000000000185e-02;5.782120100000000207e+00;1.705497700000000005e+00
2.649063609999999969e+01;-1.973172080000000150e+01;-5.579094699999999740e+00;-2.235058299999999942e+00;9.188090000000000146e-02;5.927715199999999740e+00;8.624971000000000165e-01
2.699045950000000005e+01;-1.933141360000000120e+01;-5.878288399999999747e+00;-2.190756700000000112e+00;8.539439999999999531e-02;6.000000000000000000e+00;0.000000000000000000e+00
2.749028279999999924e+01;-1.891870820000000109e+01;-6.160127700000000317e+00;-2.149698100000000167e+00;7.892639999999999378e-02;6.000000000000000000e+00;0.000000000000000000e+00
2.799010609999999843e+01;-1.849516300000000157e+01;-6.425495699999999921e+00;-2.111830299999999827e+00;7.264249999999999874e-02;6.000000000000000000e+00;0.000000000000000000e+00
2.848992940000000118e+01;-1.806230150000000023e+01;-6.675289799999999829e+00;-2.077059699999999953e+00;6.650999999999999968e-02;6.000000000000000000e+00;0.000000000000000000e+00
2.898975280000000154e+01;-1.762132079999999945e+01;-6.910586200000000012e+00;-2.045325500000000130e+00;6.049849999999999672e-02;6.000000000000000000e+00;0.000000000000000000e+00
2.948957610000000074e+01;-1.717346979999999945e+01;-7.132419600000000415e+00;-2.016566000000000081e+00;5.459560000000000107e-02;6.000000000000000000e+00;0.000000000000000000e+00
2.998939939999999993e+01;-1.643428914918427708e+01;-6.702791784056577384e+00;-1.990721500000000033e+00;4.891859999999999958e-02;6.000000000000000000e+00;0.000000000000000000e+00
3.048922269999999912e+01;-1.599038407237858195e+01;-6.894746774306552695e+00;-1.967616899999999891e+00;4.354229999999999906e-02;6.000000000000000000e+00;0.000000000000000000e+00
3.098904609999999948e+01;-1.554062924863417550e+01;-7.077718429528482069e+00;-1.947186300000000037e+00;3.820489999999999997e-02;6.000000000000000000e+00;0.000000000000000000e+00
3.148886939999999868e+01;-1.508576086171092356e+01;-7.252723657717542238e+00;-1.929422600000000099e+00;3.287940000000000307e-02;6.000000000000000000e+00;0.000000000000000000e+00
3.198869270000000142e+01;-1.462627166841221360e+01;-7.420893329812344064e+00;-1.914346600000000009e+00;2.725560000000000135e-02;6.000000000000000000e+00;0.000000000000000000e+00
3.248851599999999706e+01;-1.416260161387184269e+01;-7.583472569108737460e+00;-1.902244000000000046e+00;2.117300000000000085e-02;6.000000000000000000e+00;0.000000000000000000e+00
3.298833940000000098e+01;-1.369523852420527277e+01;-7.741812336397862815e+00;-1.893162400000000023e+00;1.525939999999999935e-02;6.000000000000000000e+00;0.000000000000000000e+00
3.348816269999999662e+01;-1.322471323706982993e+01;-7.897230240125363565e+00;-1.886958200000000030e+00;9.566399999999999210e-03;6.000000000000000000e+00;0.000000000000000000e+00
3.398798599999999936e+01;-1.275182631374061515e+01;-8.050907967977471102e+00;-1.883373900000000045e+00;5.937699999999999749e-03;6.000000000000000000e+00;0.000000000000000000e+00
3.448780930000000211e+01;-1.227774696695746037e+01;-8.203382691096356538e+00;-1.880648700000000062e+00;4.967000000000000061e-03;6.000000000000000000e+00;0.000000000000000000e+00
3.498763259999999775e+01;-1.180320795340298190e+01;-8.354693919067383234e+00;-1.878248899999999999e+00;5.412300000000000097e-03;6.000000000000000000e+00;0.000000000000000000e+00
3.548745600000000167e+01;-1.132872428508299478e+01;-8.504552340513450659e+00;-1.875002300000000011e+00;7.578699999999999846e-03;6.000000000000000000e+00;0.000000000000000000e+00
3.598727929999999731e+01;-1.085444114667855153e+01;-8.652374354826255498e+00;-1.870678099999999899e+00;9.700800000000000742e-03;6.000000000000000000e+00;0.000000000000000000e+00
3.648710260000000005e+01;-1.038012777223513616e+01;-8.797687126254828627e+00;-1.865311600000000070e+00;1.177259999999999938e-02;6.000000000000000000e+00;0.000000000000000000e+00
3.698692590000000280e+01;-9.905695298879683364e+00;-8.939986631055932165e+00;-1.858890099999999990e+00;1.400780000000000081e-02;6.000000000000000000e+00;0.000000000000000000e+00
3.748674929999999961e+01;-9.431025862314523778e+00;-9.078740397132813555e+00;-1.851285700000000034e+00;1.642069999999999988e-02;6.000000000000000000e+00;0.000000000000000000e+00
3.798657260000000235e+01;-8.956249140238549344e+00;-9.213291156494827661e+00;-1.842293900000000040e+00;2.030070000000000138e-02;6.000000000000000000e+00;0.000000000000000000e+00
3.848639589999999799e+01;-8.481717953388100639e+00;-9.342569942016178075e+00;-1.830802100000000099e+00;2.568310000000000037e-02;6.000000000000000000e+00;0.000000000000000000e+00
3.898621920000000074e+01;-8.007562457394504563e+00;-9.465219923420914228e+00;-1.816489800000000043e+00;3.209109999999999741e-02;6.000000000000000000e+00;0.000000000000000000e+00
3.948604259999999755e+01;-7.533882593588805854e+00;-9.579664691116029474e+00;-1.798598399999999931e+00;3.950139999999999901e-02;6.000000000000000000e+00;0.000000000000000000e+00
3.998586590000000029e+01;-7.060563746788307782e+00;-9.684180569577732101e+00;-1.777033199999999979e+00;4.668110000000000315e-02;6.000000000000000000e+00;0.000000000000000000e+00
4.048568920000000304e+01;-6.713475999999999999e+00;-1.046569610000000061e+01;-1.751952399999999965e+00;5.368280000000000274e-02;6.000000000000000000e+00;0.000000000000000000e+00
4.098551249999999868e+01;-6.220625400000000305e+00;-1.054885810000000035e+01;-1.723403199999999913e+00;6.043309999999999654e-02;6.000000000000000000e+00;0.000000000000000000e+00
4.148533590000000260e+01;-5.725501099999999788e+00;-1.061709549999999957e+01;-1.691551900000000108e+00;6.702969999999999762e-02;6.000000000000000000e+00;0.000000000000000000e+00
4.198515919999999824e+01;-5.228357299999999874e+00;-1.066871000000000080e+01;-1.656393100000000063e+00;7.364529999999999688e-02;6.000000000000000000e+00;0.000000000000000000e+00
4.248498250000000098e+01;-4.729676900000000295e+00;-1.070198910000000048e+01;-1.617911199999999994e+00;8.035730000000000650e-02;6.000000000000000000e+00;0.000000000000000000e+00
4.298480579999999662e+01;-4.230059400000000025e+00;-1.071521680000000032e+01;-1.576060100000000075e+00;8.709640000000000437e-02;6.000000000000000000e+00;-1.623097299999999965e+00
4.348462909999999937e+01;-3.730359500000000050e+00;-1.070668560000000014e+01;-1.530817899999999954e+00;9.396640000000000548e-02;5.863230899999999579e+00;-1.682435499999999973e+00
4.398445250000000328e+01;-3.231611599999999918e+00;-1.067469350000000006e+01;-1.482028300000000076e+00;1.015305999999999986e-01;5.718009699999999640e+00;-1.586563900000000027e+00
4.448427579999999892e+01;-2.735145399999999949e+00;-1.061743560000000031e+01;-1.429229099999999919e+00;1.097853000000000023e-01;5.577600900000000195e+00;-1.508640800000000004e+00
4.498409910000000167e+01;-2.242552599999999785e+00;-1.053303280000000086e+01;-1.372289499999999940e+00;1.180077999999999960e-01;5.440728299999999962e+00;-1.436857100000000109e+00
4.548392239999999731e+01;-1.755821700000000041e+00;-1.041973439999999940e+01;-1.311186100000000021e+00;1.265712999999999977e-01;5.307087199999999783e+00;-1.373700799999999944e+00
4.598374580000000122e+01;-1.277251799999999937e+00;-1.027589369999999924e+01;-1.245724800000000076e+00;1.354127999999999998e-01;5.176095000000000113e+00;-1.313249099999999947e+00
4.648356909999999687e+01;-8.095229000000000452e-01;-1.010000989999999987e+01;-1.175728099999999943e+00;1.447591000000000017e-01;5.047690000000000232e+00;-1.241224700000000070e+00
4.698339239999999961e+01;-3.557443000000000133e-01;-9.890763200000000310e+00;-1.100872199999999967e+00;1.551377999999999924e-01;4.923249799999999787e+00;-1.145590200000000003e+00
4.748321570000000236e+01;8.044640000000000124e-02;-9.646970400000000723e+00;-1.020412400000000108e+00;1.669692000000000121e-01;4.805538799999999888e+00;-1.066961700000000013e+00
4.798303909999999917e+01;4.947190000000000198e-01;-9.367726499999999845e+00;-9.340161999999999631e-01;1.786208999999999991e-01;4.693252400000000435e+00;-9.816323999999999605e-01
4.848286240000000191e+01;8.824695000000000178e-01;-9.052606199999999603e+00;-8.416835999999999762e-01;1.910012000000000099e-01;4.587519200000000019e+00;-7.144918000000000102e-01
4.898268569999999755e+01;1.238435399999999964e+00;-8.701752300000000773e+00;-7.418791000000000135e-01;2.108483999999999914e-01;4.509001399999999826e+00;-2.255676000000000070e-01
4.948250900000000030e+01;1.555266000000000037e+00;-8.315538399999999442e+00;-6.299479000000000051e-01;2.375301999999999969e-01;4.483927399999999786e+00;-6.575549999999999451e-02
4.998233239999999711e+01;1.824396799999999930e+00;-7.894719699999999563e+00;-5.074950000000000294e-01;2.462837999999999972e-01;4.476591700000000174e+00;-1.252400000000000084e-03
5.048215569999999985e+01;2.039771599999999907e+00;-7.444007199999999713e+00;-3.837842000000000198e-01;2.495181999999999956e-01;4.476451800000000425e+00;-1.252400000000000084e-03
5.098197900000000260e+01;2.197518599999999989e+00;-6.970059100000000285e+00;-2.592425999999999897e-01;2.457130999999999899e-01;4.476312000000000069e+00;7.530409999999999882e-02
5.148180229999999824e+01;2.295972900000000205e+00;-6.480387300000000295e+00;-1.380949999999999955e-01;2.396665000000000045e-01;4.484712499999999658e+00;1.784146000000000065e-01
5.198162560000000099e+01;2.335318399999999794e+00;-5.982411400000000157e+00;-2.066650000000000084e-02;2.279054000000000080e-01;4.504552999999999585e+00;3.743038000000000198e-01
5.248144899999999780e+01;2.317755500000000080e+00;-5.483123899999999828e+00;8.993230000000000668e-02;2.152420999999999918e-01;4.545895899999999656e+00;5.506944999999999757e-01
5.298127230000000054e+01;2.246690000000000076e+00;-4.988360000000000127e+00;1.940106000000000053e-01;1.994633000000000100e-01;4.606047099999999617e+00;7.669257000000000435e-01
5.348109560000000329e+01;2.126771499999999815e+00;-4.503439199999999865e+00;2.894843999999999751e-01;1.830731999999999915e-01;4.688531099999999618e+00;9.742509000000000308e-01
5.398091889999999893e+01;1.962831999999999910e+00;-4.031051200000000279e+00;3.773573000000000066e-01;1.682657999999999932e-01;4.791266099999999639e+00;1.135816500000000007e+00
5.448074230000000284e+01;1.760022799999999998e+00;-3.574680100000000138e+00;4.578311999999999937e-01;1.541309999999999902e-01;4.908324200000000026e+00;1.285224600000000050e+00
5.498056559999999848e+01;1.522434700000000030e+00;-3.134775600000000217e+00;5.313503000000000531e-01;1.395751000000000075e-01;5.037500999999999785e+00;1.456498899999999930e+00
5.548038890000000123e+01;1.255058199999999902e+00;-2.712969199999999859e+00;5.973344999999999905e-01;1.246870000000000062e-01;5.180000099999999996e+00;1.652671000000000001e+00
5.598021219999999687e+01;9.617215999999999543e-01;-2.308509400000000156e+00;6.567467999999999639e-01;1.137651999999999969e-01;5.337086099999999611e+00;1.757677500000000004e+00
5.648003560000000078e+01;6.458610000000000184e-01;-1.921333900000000039e+00;7.109883999999999649e-01;1.032600999999999936e-01;5.499231199999999653e+00;1.875363799999999914e+00
5.697985890000000353e+01;3.105711999999999917e-01;-1.551314099999999918e+00;7.610017000000000031e-01;9.784519999999999329e-02;5.667119699999999760e+00;1.855571199999999976e+00
5.747968219999999917e+01;-4.296330000000000288e-02;-1.197568900000000047e+00;8.088292999999999733e-01;9.341520000000000379e-02;5.828478399999999837e+00;1.824454800000000043e+00
5.797950550000000192e+01;-4.119925999999999866e-01;-8.612239000000000422e-01;8.540902000000000216e-01;8.774270000000000680e-02;5.982889799999999703e+00;2.051015999999999950e-01
5.847932889999999873e+01;-7.961597999999999731e-01;-5.407653000000000043e-01;8.965798000000000378e-01;8.216199999999999892e-02;6.000000000000000000e+00;0.000000000000000000e+00
5.897915220000000147e+01;-1.192456399999999972e+00;-2.369162999999999963e-01;9.363736999999999755e-01;7.726840000000000097e-02;6.000000000000000000e+00;0.000000000000000000e+00
5.947897549999999711e+01;-1.600902999999999965e+00;5.190369999999999706e-02;9.738569999999999727e-01;7.262290000000000412e-02;6.000000000000000000e+00;0.000000000000000000e+00
5.997879879999999986e+01;-2.019023300000000187e+00;3.252727999999999731e-01;1.009426900000000016e+00;6.992009999999999892e-02;6.000000000000000000e+00;0.000000000000000000e+00
6.047862210000000260e+01;-2.446890499999999857e+00;5.841307999999999501e-01;1.043802600000000025e+00;6.760249999999999593e-02;6.000000000000000000e+00;0.000000000000000000e+00
6.097844549999999941e+01;-2.882932199999999945e+00;8.282869999999999955e-01;1.076549800000000001e+00;6.338119999999999865e-02;6.000000000000000000e+00;0.000000000000000000e+00
6.147826880000000216e+01;-3.326608799999999810e+00;1.058568299999999907e+00;1.107184900000000027e+00;5.920979999999999993e-02;6.000000000000000000e+00;0.000000000000000000e+00
6.197809209999999780e+01;-3.776808799999999966e+00;1.275665000000000049e+00;1.135233099999999995e+00;5.296680000000000138e-02;6.000000000000000000e+00;0.000000000000000000e+00
6.247791540000000055e+01;-4.232597300000000118e+00;1.480766900000000108e+00;1.160140699999999914e+00;4.670919999999999933e-02;6.000000000000000000e+00;0.000000000000000000e+00
6.297773879999999735e+01;-4.693076699999999768e+00;1.675186099999999900e+00;1.181917499999999954e+00;4.042420000000000041e-02;6.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;-5.410632147308992224e+00;1.207675279900907173e+00;1.200553800000000004e+00;3.415569999999999717e-02;6.000000000000000000e+00;0.000000000000000000e+00
